"Order ID","Customer ID","cl_order_date","order_year","order_month","sales","recency","frequency","monetary","r_score","f_score","m_score","rfm_score","segment","cl_year"
"CA-2012-102281","MP-17470","2012-10-12T00:00:00.000Z","2012","10","51.84","719","14","3206.132","5","2","2","522","Growing Customers","2012"
"CA-2012-102281","MP-17470","2012-10-12T00:00:00.000Z","2012","10","626.352","719","14","3206.132","5","2","2","522","Growing Customers","2012"
"CA-2012-102281","MP-17470","2012-10-12T00:00:00.000Z","2012","10","19.9","719","14","3206.132","5","2","2","522","Growing Customers","2012"
"CA-2012-131457","MZ-17515","2012-10-31T00:00:00.000Z","2012","10","14.28","282","10","2564.906","5","4","3","543","Loyal Customers","2012"
"CA-2011-140004","CB-12025","2011-03-21T00:00:00.000Z","2011","3","7.408","47","26","6076.138999999999","2","1","1","211","Low Value Customers","2011"
"CA-2011-140004","CB-12025","2011-03-21T00:00:00.000Z","2011","3","6.048","47","26","6076.138999999999","2","1","1","211","Low Value Customers","2011"
"CA-2014-107720","VM-21685","2014-11-07T00:00:00.000Z","2014","11","46.26","54","12","2454.866","3","3","3","333","Loyal Customers","2014"
"US-2014-124303","FH-14365","2014-07-07T00:00:00.000Z","2014","7","2.946","5","13","6987.195999999999","1","2","1","121","Low Value Customers","2014"
"US-2014-124303","FH-14365","2014-07-07T00:00:00.000Z","2014","7","16.056","5","13","6987.195999999999","1","2","1","121","Low Value Customers","2014"
"CA-2014-105074","MB-17305","2014-06-25T00:00:00.000Z","2014","6","21.744","48","19","1548.7019999999998","2","1","4","214","Low Value Customers","2014"
"CA-2011-133690","BS-11755","2011-08-03T00:00:00.000Z","2011","8","218.75","1","14","2562.3820000000005","1","2","3","123","Low Value Customers","2011"
"CA-2011-133690","BS-11755","2011-08-03T00:00:00.000Z","2011","8","2.6","1","14","2562.3820000000005","1","2","3","123","Low Value Customers","2011"
"US-2014-116701","LC-17140","2014-12-18T00:00:00.000Z","2014","12","66.284","13","19","2633.5820000000003","1","1","3","113","Low Value Customers","2014"
"CA-2014-126382","HK-14890","2014-06-04T00:00:00.000Z","2014","6","35.168","151","15","4877.784","4","2","1","421","Growing Customers","2014"
"CA-2014-108329","LE-16810","2014-12-10T00:00:00.000Z","2014","12","444.768","21","9","1469.4500000000003","1","4","4","144","At Risk Customers","2014"
"CA-2014-135860","JH-15985","2014-12-02T00:00:00.000Z","2014","12","83.92","29","14","7954.998","2","2","1","221","Low Value Customers","2014"
"CA-2014-135860","JH-15985","2014-12-02T00:00:00.000Z","2014","12","131.98","29","14","7954.998","2","2","1","221","Low Value Customers","2014"
"CA-2014-135860","JH-15985","2014-12-02T00:00:00.000Z","2014","12","15.92","29","14","7954.998","2","2","1","221","Low Value Customers","2014"
"CA-2014-135860","JH-15985","2014-12-02T00:00:00.000Z","2014","12","52.29","29","14","7954.998","2","2","1","221","Low Value Customers","2014"
"CA-2014-135860","JH-15985","2014-12-02T00:00:00.000Z","2014","12","91.99","29","14","7954.998","2","2","1","221","Low Value Customers","2014"
"CA-2012-101007","MS-17980","2012-02-09T00:00:00.000Z","2012","2","20.8","26","11","855.1160000000001","1","3","5","135","At Risk Customers","2012"
"CA-2012-146262","VW-21775","2012-01-02T00:00:00.000Z","2012","1","23.68","28","18","6134.0380000000005","2","1","1","211","Low Value Customers","2012"
"CA-2012-146262","VW-21775","2012-01-02T00:00:00.000Z","2012","1","452.45","28","18","6134.0380000000005","2","1","1","211","Low Value Customers","2012"
"CA-2012-146262","VW-21775","2012-01-02T00:00:00.000Z","2012","1","62.982","28","18","6134.0380000000005","2","1","1","211","Low Value Customers","2012"
"CA-2012-146262","VW-21775","2012-01-02T00:00:00.000Z","2012","1","1188","28","18","6134.0380000000005","2","1","1","211","Low Value Customers","2012"
"CA-2012-146262","VW-21775","2012-01-02T00:00:00.000Z","2012","1","89.584","28","18","6134.0380000000005","2","1","1","211","Low Value Customers","2012"
"CA-2013-130162","JH-15910","2013-10-29T00:00:00.000Z","2013","10","93.06","41","9","959.4770000000002","2","4","4","244","At Risk Customers","2013"
"CA-2013-130162","JH-15910","2013-10-29T00:00:00.000Z","2013","10","302.376","41","9","959.4770000000002","2","4","4","244","At Risk Customers","2013"
"CA-2012-169397","JB-15925","2012-12-24T00:00:00.000Z","2012","12","5.584","737","8","900.552","5","4","5","545","Top Customers","2012"
"CA-2012-169397","JB-15925","2012-12-24T00:00:00.000Z","2012","12","22.704","737","8","900.552","5","4","5","545","Top Customers","2012"
"CA-2012-169397","JB-15925","2012-12-24T00:00:00.000Z","2012","12","19.776","737","8","900.552","5","4","5","545","Top Customers","2012"
"CA-2012-169397","JB-15925","2012-12-24T00:00:00.000Z","2012","12","72.704","737","8","900.552","5","4","5","545","Top Customers","2012"
"CA-2012-169397","JB-15925","2012-12-24T00:00:00.000Z","2012","12","479.988","737","8","900.552","5","4","5","545","Top Customers","2012"
"CA-2012-169397","JB-15925","2012-12-24T00:00:00.000Z","2012","12","27.168","737","8","900.552","5","4","5","545","Top Customers","2012"
"CA-2012-163055","DS-13180","2012-08-09T00:00:00.000Z","2012","8","2.2","23","20","2881.8128","1","1","2","112","Low Value Customers","2012"
"CA-2012-163055","DS-13180","2012-08-09T00:00:00.000Z","2012","8","622.45","23","20","2881.8128","1","1","2","112","Low Value Customers","2012"
"CA-2012-163055","DS-13180","2012-08-09T00:00:00.000Z","2012","8","21.98","23","20","2881.8128","1","1","2","112","Low Value Customers","2012"
"US-2012-145436","VD-21670","2012-02-28T00:00:00.000Z","2012","2","161.568","581","16","6442.254000000001","5","2","1","521","Growing Customers","2012"
"US-2012-145436","VD-21670","2012-02-28T00:00:00.000Z","2012","2","389.696","581","16","6442.254000000001","5","2","1","521","Growing Customers","2012"
"US-2011-156216","EA-14035","2011-09-13T00:00:00.000Z","2011","9","18.648","152","25","2846.7050000000004","4","1","2","412","Growing Customers","2011"
"US-2014-100930","CS-12400","2014-04-08T00:00:00.000Z","2014","4","233.86","2","14","3651.8585000000007","1","2","2","122","Low Value Customers","2014"
"US-2014-100930","CS-12400","2014-04-08T00:00:00.000Z","2014","4","620.6145","2","14","3651.8585000000007","1","2","2","122","Low Value Customers","2014"
"US-2014-100930","CS-12400","2014-04-08T00:00:00.000Z","2014","4","5.328","2","14","3651.8585000000007","1","2","2","122","Low Value Customers","2014"
"US-2014-100930","CS-12400","2014-04-08T00:00:00.000Z","2014","4","258.072","2","14","3651.8585000000007","1","2","2","122","Low Value Customers","2014"
"US-2014-100930","CS-12400","2014-04-08T00:00:00.000Z","2014","4","617.976","2","14","3651.8585000000007","1","2","2","122","Low Value Customers","2014"
"CA-2014-160514","DB-13120","2014-11-13T00:00:00.000Z","2014","11","10.56","48","14","2973.094","2","2","2","222","Low Value Customers","2014"
"CA-2013-157749","KL-16645","2013-06-05T00:00:00.000Z","2013","6","25.92","47","29","14175.229","2","1","1","211","Low Value Customers","2013"
"CA-2013-157749","KL-16645","2013-06-05T00:00:00.000Z","2013","6","419.68","47","29","14175.229","2","1","1","211","Low Value Customers","2013"
"CA-2013-157749","KL-16645","2013-06-05T00:00:00.000Z","2013","6","11.688","47","29","14175.229","2","1","1","211","Low Value Customers","2013"
"CA-2013-157749","KL-16645","2013-06-05T00:00:00.000Z","2013","6","31.984","47","29","14175.229","2","1","1","211","Low Value Customers","2013"
"CA-2013-157749","KL-16645","2013-06-05T00:00:00.000Z","2013","6","177.225","47","29","14175.229","2","1","1","211","Low Value Customers","2013"
"CA-2013-157749","KL-16645","2013-06-05T00:00:00.000Z","2013","6","4.044","47","29","14175.229","2","1","1","211","Low Value Customers","2013"
"CA-2013-157749","KL-16645","2013-06-05T00:00:00.000Z","2013","6","7.408","47","29","14175.229","2","1","1","211","Low Value Customers","2013"
"CA-2011-131926","DW-13480","2011-06-01T00:00:00.000Z","2011","6","2001.86","217","11","5271.628","4","3","1","431","Loyal Customers","2011"
"CA-2011-131926","DW-13480","2011-06-01T00:00:00.000Z","2011","6","166.72","217","11","5271.628","4","3","1","431","Loyal Customers","2011"
"CA-2011-131926","DW-13480","2011-06-01T00:00:00.000Z","2011","6","47.88","217","11","5271.628","4","3","1","431","Loyal Customers","2011"
"CA-2011-131926","DW-13480","2011-06-01T00:00:00.000Z","2011","6","1503.25","217","11","5271.628","4","3","1","431","Loyal Customers","2011"
"CA-2011-131926","DW-13480","2011-06-01T00:00:00.000Z","2011","6","25.92","217","11","5271.628","4","3","1","431","Loyal Customers","2011"
"CA-2013-154739","LH-17155","2013-12-11T00:00:00.000Z","2013","12","321.568","385","19","1739.6889999999999","5","1","3","513","Growing Customers","2013"
"CA-2013-145625","KC-16540","2013-09-12T00:00:00.000Z","2013","9","7.61","97","5","3908.2619999999997","3","5","2","352","Loyal Customers","2013"
"CA-2013-145625","KC-16540","2013-09-12T00:00:00.000Z","2013","9","3347.37","97","5","3908.2619999999997","3","5","2","352","Loyal Customers","2013"
"CA-2013-146941","DL-13315","2013-12-11T00:00:00.000Z","2013","12","80.58","22","17","1458.2580000000003","1","2","4","124","Low Value Customers","2013"
"CA-2013-146941","DL-13315","2013-12-11T00:00:00.000Z","2013","12","361.92","22","17","1458.2580000000003","1","2","4","124","Low Value Customers","2013"
"US-2012-159982","DR-12880","2012-11-28T00:00:00.000Z","2012","11","12.132","3","24","6528.033999999999","1","1","1","111","Low Value Customers","2012"
"US-2012-159982","DR-12880","2012-11-28T00:00:00.000Z","2012","11","82.368","3","24","6528.033999999999","1","1","1","111","Low Value Customers","2012"
"US-2012-159982","DR-12880","2012-11-28T00:00:00.000Z","2012","11","53.92","3","24","6528.033999999999","1","1","1","111","Low Value Customers","2012"
"US-2012-159982","DR-12880","2012-11-28T00:00:00.000Z","2012","11","647.904","3","24","6528.033999999999","1","1","1","111","Low Value Customers","2012"
"CA-2014-163139","CC-12670","2014-12-02T00:00:00.000Z","2014","12","20.37","29","14","2269.7015000000006","2","2","3","223","Low Value Customers","2014"
"CA-2014-163139","CC-12670","2014-12-02T00:00:00.000Z","2014","12","221.55","29","14","2269.7015000000006","2","2","3","223","Low Value Customers","2014"
"CA-2014-163139","CC-12670","2014-12-02T00:00:00.000Z","2014","12","17.52","29","14","2269.7015000000006","2","2","3","223","Low Value Customers","2014"
"US-2014-155299","Dl-13600","2014-06-09T00:00:00.000Z","2014","6","1.624","119","6","755.602","4","5","5","455","Top Customers","2014"
"US-2011-106992","SB-20290","2011-09-19T00:00:00.000Z","2011","9","3059.982","47","17","8057.890999999999","2","2","1","221","Low Value Customers","2011"
"US-2011-106992","SB-20290","2011-09-19T00:00:00.000Z","2011","9","2519.958","47","17","8057.890999999999","2","2","1","221","Low Value Customers","2011"
"CA-2013-125318","RC-19825","2013-06-07T00:00:00.000Z","2013","6","328.224","369","10","966.409","5","4","4","544","Top Customers","2013"
"CA-2012-155040","AH-10210","2012-11-10T00:00:00.000Z","2012","11","79.9","6","13","4805.344","1","3","1","131","At Risk Customers","2012"
"CA-2014-136826","CB-12535","2014-06-17T00:00:00.000Z","2014","6","14.016","197","19","4246.4555","4","1","2","412","Growing Customers","2014"
"CA-2013-111010","PG-18895","2013-01-22T00:00:00.000Z","2013","1","7.56","57","17","1987.1640000000002","3","2","3","323","Growing Customers","2013"
"US-2014-145366","CA-12310","2014-12-10T00:00:00.000Z","2014","12","37.208","13","11","1421.954","1","3","4","134","At Risk Customers","2014"
"US-2014-145366","CA-12310","2014-12-10T00:00:00.000Z","2014","12","57.576","13","11","1421.954","1","3","4","134","At Risk Customers","2014"
"CA-2014-163979","KH-16690","2014-12-29T00:00:00.000Z","2014","12","725.84","2","15","5990.798999999999","1","2","1","121","Low Value Customers","2014"
"CA-2012-155334","HA-14920","2012-07-30T00:00:00.000Z","2012","7","209.93","20","18","2584.1580000000004","1","1","3","113","Low Value Customers","2012"
"CA-2012-155334","HA-14920","2012-07-30T00:00:00.000Z","2012","7","5.28","20","18","2584.1580000000004","1","1","3","113","Low Value Customers","2012"
"CA-2012-155334","HA-14920","2012-07-30T00:00:00.000Z","2012","7","10.92","20","18","2584.1580000000004","1","1","3","113","Low Value Customers","2012"
"CA-2014-118136","BB-10990","2014-09-17T00:00:00.000Z","2014","9","8.82","105","8","744.3399999999999","4","4","5","445","Top Customers","2014"
"CA-2014-118136","BB-10990","2014-09-17T00:00:00.000Z","2014","9","5.98","105","8","744.3399999999999","4","4","5","445","Top Customers","2014"
"CA-2014-132976","AG-10495","2014-10-14T00:00:00.000Z","2014","10","11.648","78","21","2356.855","3","1","3","313","Growing Customers","2014"
"CA-2014-132976","AG-10495","2014-10-14T00:00:00.000Z","2014","10","18.176","78","21","2356.855","3","1","3","313","Growing Customers","2014"
"CA-2014-132976","AG-10495","2014-10-14T00:00:00.000Z","2014","10","59.712","78","21","2356.855","3","1","3","313","Growing Customers","2014"
"CA-2014-132976","AG-10495","2014-10-14T00:00:00.000Z","2014","10","24.84","78","21","2356.855","3","1","3","313","Growing Customers","2014"
"US-2012-161991","SC-20725","2012-09-26T00:00:00.000Z","2012","9","2.08","187","26","5226.209999999998","4","1","1","411","Growing Customers","2012"
"US-2012-161991","SC-20725","2012-09-26T00:00:00.000Z","2012","9","1114.4","187","26","5226.209999999998","4","1","1","411","Growing Customers","2012"
"CA-2012-130890","JO-15280","2012-11-02T00:00:00.000Z","2012","11","1038.84","92","11","1934.2720000000002","3","3","3","333","Loyal Customers","2012"
"CA-2012-130883","TB-21520","2012-09-26T00:00:00.000Z","2012","9","141.76","107","20","4737.486","4","1","1","411","Growing Customers","2012"
"CA-2012-130883","TB-21520","2012-09-26T00:00:00.000Z","2012","9","239.8","107","20","4737.486","4","1","1","411","Growing Customers","2012"
"CA-2012-130883","TB-21520","2012-09-26T00:00:00.000Z","2012","9","31.104","107","20","4737.486","4","1","1","411","Growing Customers","2012"
"CA-2013-112697","AH-10195","2013-12-19T00:00:00.000Z","2013","12","254.058","55","8","1587.452","3","4","4","344","Loyal Customers","2013"
"CA-2013-112697","AH-10195","2013-12-19T00:00:00.000Z","2013","12","194.528","55","8","1587.452","3","4","4","344","Loyal Customers","2013"
"CA-2013-112697","AH-10195","2013-12-19T00:00:00.000Z","2013","12","961.48","55","8","1587.452","3","4","4","344","Loyal Customers","2013"
"CA-2013-110772","NZ-18565","2013-11-21T00:00:00.000Z","2013","11","19.096","85","20","2488.31","3","1","3","313","Growing Customers","2013"
"CA-2013-110772","NZ-18565","2013-11-21T00:00:00.000Z","2013","11","18.496","85","20","2488.31","3","1","3","313","Growing Customers","2013"
"CA-2013-110772","NZ-18565","2013-11-21T00:00:00.000Z","2013","11","255.984","85","20","2488.31","3","1","3","313","Growing Customers","2013"
"CA-2013-110772","NZ-18565","2013-11-21T00:00:00.000Z","2013","11","86.97","85","20","2488.31","3","1","3","313","Growing Customers","2013"
"CA-2011-111451","KL-16555","2011-12-26T00:00:00.000Z","2011","12","300.416","16","22","5016.488000000001","1","1","1","111","Low Value Customers","2011"
"CA-2011-111451","KL-16555","2011-12-26T00:00:00.000Z","2011","12","230.352","16","22","5016.488000000001","1","1","1","111","Low Value Customers","2011"
"CA-2011-111451","KL-16555","2011-12-26T00:00:00.000Z","2011","12","218.352","16","22","5016.488000000001","1","1","1","111","Low Value Customers","2011"
"CA-2011-111451","KL-16555","2011-12-26T00:00:00.000Z","2011","12","78.6","16","22","5016.488000000001","1","1","1","111","Low Value Customers","2011"
"CA-2011-111451","KL-16555","2011-12-26T00:00:00.000Z","2011","12","27.552","16","22","5016.488000000001","1","1","1","111","Low Value Customers","2011"
"CA-2013-142545","JD-15895","2013-10-29T00:00:00.000Z","2013","10","32.4","394","32","7610.864","5","1","1","511","Growing Customers","2013"
"CA-2013-142545","JD-15895","2013-10-29T00:00:00.000Z","2013","10","1082.48","394","32","7610.864","5","1","1","511","Growing Customers","2013"
"CA-2013-142545","JD-15895","2013-10-29T00:00:00.000Z","2013","10","56.91","394","32","7610.864","5","1","1","511","Growing Customers","2013"
"CA-2013-142545","JD-15895","2013-10-29T00:00:00.000Z","2013","10","77.6","394","32","7610.864","5","1","1","511","Growing Customers","2013"
"CA-2013-142545","JD-15895","2013-10-29T00:00:00.000Z","2013","10","14.28","394","32","7610.864","5","1","1","511","Growing Customers","2013"
"US-2014-152380","JH-15910","2014-11-20T00:00:00.000Z","2014","11","219.075","41","9","959.4770000000002","2","4","4","244","At Risk Customers","2014"
"CA-2012-144253","AS-10225","2012-05-04T00:00:00.000Z","2012","5","26.8","22","13","4260.784000000001","1","3","2","132","At Risk Customers","2012"
"CA-2011-130960","KB-16600","2011-12-30T00:00:00.000Z","2011","12","9.84","1","9","983.922","1","4","4","144","At Risk Customers","2011"
"CA-2011-111003","CR-12625","2011-06-01T00:00:00.000Z","2011","6","45.48","470","4","475.9","5","5","5","555","Top Customers","2011"
